stage,textbook_index,exam_tags,level,CEFR,主題,english_word,KK音標,中譯,例句,翻譯,例句2,翻譯2,例句3,翻譯3,例句4,翻譯4,例句5,翻譯5,Year_1,Part_1,Source_1,詞性,詞性變化,片語,同義字,反義字,易混淆字,字首,字尾,字根,意思,例子,videoUrl
國中,南一-B1-U4,,A1,,,between,[bɪ`twin],在...之間 prep.,The park is between the school and the library.,公園在學校和圖書館之間。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U4,,A2,,,garage,[ɡə`rɑʒ],車庫 n.,My dad's car is in the garage.,我爸爸的車在車庫裡。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U4,,,,,next to,[`nɛkst tu],在...旁邊 prep.,The bank is right next to the post office.,銀行就在郵局的旁邊。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U4,,A2,,,team,[tim],(團)隊 n.,He is the captain of the school team.,他是學校校隊的隊長。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U4,,B2,,,hard-working,[ˌhɑrd`wɝkɪŋ],認真的 adj.,She is a very hard-working student.,她是個非常勤奮的學生。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U4,,B1,,,smart,[smɑrt],聰明的 adj.,My sister is a very smart girl.,我的妹妹是個非常聰明的女孩。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U4,,B1,,,area,[`ɛrɪə],區域 n.,This is a quiet area to live in.,這是個安靜的居住區域。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U4,,A2,,,pocket,[`pɑkɪt],口袋 n.,What do you have in your pocket?,你口袋裡有什麼？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U4,,B1,,,spider,[`spaɪdɚ],蜘蛛 n.,I am very afraid of spiders.,我非常害怕蜘蛛。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U4,,A1,,,busy,[`bɪzɪ],忙碌的 adj.,My father is always busy at work.,我爸爸工作總是_很_忙碌。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U4,,A1,,,water,[`wɔtɚ],水 n.,Please give me a glass of water.,請給我一杯水。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U4,,A2,,,bottle,[`bɑtl],瓶子 n.,He drank a whole bottle of milk.,他喝了一整瓶牛奶。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U4,,A1,,,near,[nɪr],在...附近 prep.,I live near the train station.,我住在火車站附近。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U4,,B1,,,shoulder,[`ʃoldɚ],肩膀 n.,He carried the heavy bag on his shoulder.,他把沈重的袋子扛在肩上。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U4,,A1,,,player,[`pleɚ],運動員 n.,He is a famous basketball player.,他是一位有名的籃球員。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U4,,B2,,,cheer,[tʃɪr],歡呼; 鼓舞 v.,Let's all cheer for our school's team.,讓我們一起為我們學校的隊伍加油。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U4,,,,,panda,[`pændə],熊貓 n.,The giant panda is a symbol of China.,大熊貓是中國的象徵。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,,,,night market,[naɪt `mɑrkɪt],夜市 n.,Let's go to the night market for some snacks.,我們去夜市吃點小吃吧。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,,,,video call,"[`vɪdɪ,o kɔl]",視訊電話 n.,I had a long video call with my friend.,我和朋友通了很長的視訊電話。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,A1,,,breakfast,[`brɛkfəst],早餐 n.,I usually have toast for breakfast.,我早餐通常吃吐司。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,A2,,,aunt,[ænt],阿姨; 舅媽; 姑姑; 伯母 n.,My aunt lives in another city.,我的阿姨住在另一個城市。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,A1,,,many,[`mɛnɪ],許多的 adj.,There are many books on the shelf.,書架上有很多書。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,A1,,,people,[`pip!],人們 n.,Many people like to travel in the summer.,很多人喜歡在夏天旅行。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,B1,,,kid,[kɪd],小孩 n.,The kid is playing with a toy car.,那個小孩正在玩玩具車。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,A2,,,snack,[snæk],小吃 n.,Do you want to have a snack?,你想吃點小吃嗎？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,A1,,,enjoy,[ɪn`dʒɔɪ],享受 v.,I really enjoy listening to music.,我真的很享受聽音樂。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,B1,,,show ... around,[ʃo ə`raʊnd],帶...參觀 phr.,Let me show you around the school.,讓我帶你參觀一下學校。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,A1,,,grass,[ɡræs],草地 n.,"Don't walk on the grass, please.",請不要踐踏草地。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,B2,,,line up,[`laɪn ʌp],排隊 phr.,Please line up and wait for your turn.,請排隊等候。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,A1,,,picnic,[`pɪknɪk],野餐 v.,Let's have a picnic in the park.,我們去公園野餐吧。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,B1,,,feed,[fid],餵食 v.,Don't feed the animals at the zoo.,在動物園裡不要餵食動物。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,,,,take pictures,[tek `pɪktʃɚz],拍照 phr.,I like to take pictures of beautiful flowers.,我喜歡拍漂亮的花。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,A1,,,camera,[`kæmərə],照相機 n.,She bought a new camera last week.,她上週買了一台新相機。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,A1,,,paint,[pent],畫畫 v.,My hobby is to paint pictures.,我的嗜好是畫畫。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,B1,,,puppy,[`pʌpɪ],幼犬 n.,My little puppy loves to play catch.,我的小狗喜歡玩接球遊戲。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,A1,,,museum,[mju`zɪəm],博物館 n.,We are visiting the museum on Friday.,我們星期五要去參觀博物館。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,A2,,,sunny,[`sʌnɪ],晴天的 adj.,It's a beautiful and sunny day.,今天是個美好又晴朗的日子。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,A1,,,shop,[ʃɑp],商店 n.,I am going to the shop to buy some milk.,我要去商店買些牛奶。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,A1,,,restaurant,[`rɛstərənt],餐廳 n.,This is a famous Italian restaurant.,這是一間有名的義大利餐廳。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,A1,,,ticket,[`tɪkɪt],票 n.,I need to buy a train ticket.,我需要買一張火車票。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,A1,,,outside,[ˌaʊt`saɪd],在...外面 prep.,The kids are playing outside in the yard.,孩子們正在外面的院子裡玩。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,A2,,,bridge,[brɪdʒ],橋 n.,We walked across the bridge.,我們走過了那座橋。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,A1,,,also,[`ɔlso],也 adv.,"I like apples, and I also like bananas.",我喜歡蘋果，我也喜歡香蕉。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,A2,,,art,[ɑrt],藝術 n.,The museum has a lot of beautiful art.,這間博物館有很多美麗的藝術品。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,B2,,,joy,[dʒɔɪ],喜悅 n.,Her face was full of joy.,她的臉上充滿了喜悅。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,,,,showroom,"[`ʃo,rum]",展示廳 n.,The new car is in the showroom.,新車在展示廳裡。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,,,,artwork,"[`ɑrt,wɝk]",藝術品 n.,This is a famous artwork by the artist.,這是那位藝術家著名的藝術品。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,,,,selfie,[`sɛlfɪ],自拍照 n.,Let's take a selfie together.,我們一起來拍張自拍吧。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U5,,,,,meadow,[`mɛdo],草坪 n.,The sheep are eating in the green meadow.,綿羊正在翠綠的草地上吃草。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,B1,,,attack,[ə`tæk],攻擊 v.,The dog will not attack you.,這隻狗不會攻擊你。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,B1,,,Earth,[ɝθ],地球 n.,"We must protect our planet, Earth.",我們必須保護我們的地球。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A2,,,member,[`mɛmbɚ],成員 n.,She is a new member of our team.,她是我們團隊的新成員。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A2,,,move,[muv],移動 v.,Can you help me move this table?,你能幫我搬一下這張桌子嗎？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A1,,,anything,"[`ɛnɪ,θɪŋ]",任何事情 pron.,Is there anything I can do for you?,有什麼我能為你做的嗎？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A2,,,mountain,[`maʊntn],山 n.,The view from the mountain is beautiful.,從山上的景色很美。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A1,,,fast,[fæst],快速地 adv.,He can run very fast.,他可以跑得非常快。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A2,,,queen,[kwin],皇后 n.,The queen lives in a very large castle.,皇后住在一座非常大的城堡裡。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A2,,,even,[`ivən],甚至 adv.,He can't even write his own name.,他甚至不會寫自己的名字。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A2,,,No problem!,[no `prɑbləm],沒問題！ phr.,"Can you help me? Sure, no problem!",你能幫我嗎？當然，沒問題！,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A2,,,save,[sev],拯救 v.,The firefighter tried to save the cat.,消防員試圖拯救那隻貓。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A2,,,danger,[`dendʒɚ],危險 n.,You are in great danger here.,你在這裡處於極大的危險中。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,B2,,,flash,[flæʃ],閃光 n.,I saw a flash of lightning in the sky.,我看到天空中一道閃電。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,B1,,,freeze,[friz],結冰 v.,Water will freeze when it is very cold.,當天氣很冷時，水會結冰。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A2,,,ocean,[`oʃən],海洋 n.,There are many fish in the ocean.,海洋裡有很多魚。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A1,,,sun,[sʌn],太陽 n.,The sun is shining brightly today.,今天陽光燦爛。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A1,,,river,[`rɪvɚ],河流 n.,There is a long river near my hometown.,我的家鄉附近有條長長的河流。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A2,,,lake,[lek],湖泊 n.,We went for a boat ride on the lake.,我們去湖上划船。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,B2,,,rainbow,"[`ren,bo]",彩虹 n.,I saw a beautiful rainbow after the rain.,雨後我看到一道美麗的彩虹。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A2,,,island,[`aɪlənd],島嶼 n.,Taiwan is a beautiful island.,台灣是個美麗的島嶼。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A1,,,sea,[si],海洋 n.,I love to listen to the sound of the sea.,我喜歡聽海的聲音。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A2,,,moon,[mun],月亮 n.,The moon is very bright tonight.,今晚的月亮非常明亮。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A2,,,star,[stɑr],星星 n.,You can see many stars in the night sky.,在夜空中你可以看到很多星星。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A1,,,dear,[dɪr],親愛的 adj.,"Dear friend , I hope you are doing well.",親愛的朋友，希望您一切都好。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,B1,,,trouble,[`trʌbl],麻煩 n.,He is in big trouble with his teacher.,他惹上大麻煩，老師很生氣。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A2,,,ice,[aɪs],冰 n.,"I'd like some ice in my drink, please.",我的飲料裡想要加些冰塊，謝謝。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A2,,,level,[`lɛvl],平面 n.,The water level in the river is rising.,河川的水位正在上升。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,B1,,,rise,[raɪz],上升 v.,The sun will rise at six in the morning.,太陽將在早上六點升起。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A2,,,lose,[luz],失去 v.,Be careful not to lose your keys.,小心不要弄丟你的鑰匙。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A1,,,safe,[sef],安全的 adj.,This is a safe place for children to play.,這是個讓孩子們玩耍的安全地方。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A1,,,tell,[tɛl],告訴 v.,Please tell me your name.,請告訴我你的名字。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,,,,super,[`supɚ],超級的 adj.,We had a super time at the party.,我們在派對上玩得超開心。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,B2,,,melt,[mɛlt],融化 v.,The ice cream will melt in the sun.,冰淇淋在太陽下會融化。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B1-U6,,A2,,,speaker,[`spikɚ],演說家 n.,The speaker gave a very interesting talk.,那位演講者發表了一場非常有趣的演說。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A1,,,yesterday,[`jɛstɚde],昨天 adv.,I played basketball with my friends yesterday.,我昨天和朋友們打了籃球。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A1,,,study,[`stʌdɪ],研讀 v.,You need to study hard for the test.,你需要為了考試而努力研讀。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,B1,,,jog,[dʒɑɡ],慢跑 v.,My father likes to jog in the park.,我爸爸喜歡在公園裡慢跑。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A1,,,watch,[wɑtʃ],觀看 v.,Let's watch a movie this weekend.,我們這週末來看場電影吧。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A1,,,last,[læst],前一個的 adj.,We went to the beach last summer.,我們去年夏天去了海邊。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,B1,,,death,[dɛθ],死亡 n.,The hero's death made everyone sad.,那位英雄的死讓大家很難過。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,,,,a few,[ə `fju],一些 adj.,I have a few questions to ask you.,我有一些問題想問你。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A2,,,ago,[ə`ɡo],以前 adv.,She moved to Taipei three years ago.,她三年以前搬到了台北。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A1,,,parents,[`pɛrənts],父母親 n.,My parents are both teachers.,我父母都是老師。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,,,,were,[wɝ],是 (are 的過去式) v.,They were very happy to see you.,他們見到你時非常開心。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,,,,was,[wɑz],是 (am 和 is 的過去式) v.,"I was sick, so I stayed home.",我生病了，所以我待在家。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A2,,,must,[mʌst],一定；必須 aux.,You must finish your homework first.,你必須先完成你的作業。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A2,,,pass away,[pæs ə`we],過世 phr.,Her dog passed away last week.,她的狗上週過世了。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A1,,,together,[tə`ɡɛðɚ],一起 adv.,We can do our homework together.,我們可以一起做功課。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A1,,,sweet,[swit],貼心的；甜的 adj.,That is a very sweet story.,那真是個很溫馨的故事。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,B1,,,remind ... of,[rɪ`maɪnd əv],想起 phr.,This song reminds me of my childhood.,這首歌讓我想起了我的童年。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A2,,,memory,[`mɛmərɪ],回憶；記憶 n.,I have a good memory for names.,我對名字的記性很好。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A2,,,look after,[lʊk æftɚ],照顧 phr.,Can you look after my cat for me?,你可以幫我照顧我的貓嗎？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,B1,,,after all,[æftɚ ɔl],畢竟 phr.,"It's just a game, after all.",這畢竟只是一場遊戲。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,,,,dress up,[ˌdrɛs `ʌp],裝扮 phr.,We will dress up for the Halloween party.,我們將為萬聖節派對盛裝打扮。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A1,,,music,[`mjuzɪk],音樂 n.,She loves listening to classical music.,她喜歡聽古典音樂。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A2,,,circle,[`sɝkl],圓圈 n.,We sat in a circle and sang songs.,我們圍成一個圓圈唱歌。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A1,,,plant,[plænt],種植 v.,My grandpa likes to plant vegetables.,我爺爺喜歡種植蔬菜。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A1,,,flower,[`flaʊɚ],花 n.,There is a beautiful flower in the vase.,花瓶裡有一朵美麗的花。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,B1,,,candle,[`kændl],蠟燭 n.,She put a candle on the birthday cake.,她在生日蛋糕上放了一根蠟燭。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,B2,,,tomb,[tum],墳墓 n.,They visited their grandfather's tomb.,他們去探望了他們祖父的墳墓。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A1,,,place,[ples],放置 v.,Please place the books on the shelf.,請將書本放置在書架上。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A1,,,remember,[rɪ`mɛmbɚ],記得 v.,Do you remember my phone number?,你記得我的電話號碼嗎？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A2,,,dead,[dɛd],死亡的 adj.,There is a dead tree in the yard.,院子裡有一棵枯死的樹。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,B1,,,relative,[`rɛlətɪv],親戚；親屬 n.,Many relatives came to my birthday party.,很多親戚來參加我的生日派對。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,B1,,,ghost,[ɡost],鬼 n.,He is afraid of telling ghost stories.,他害怕說鬼故事。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A2,,,later,[`letɚ],之後；晚點 adv.,I will call you back later.,我待會再回電給你。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A2,,,candy,[`kændɪ],糖果 n.,Eating too much candy is not good.,吃太多糖果是不好的。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A1,,,meal,[mil],餐 n.,We had a wonderful meal at that restaurant.,我們在那家餐廳享用了美好的一餐。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A2,,,share,[ʃɛr],分享 v.,Can you share your snack with me?,你可以跟我分享你的點心嗎？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,A2,,,story,[`stɔrɪ],故事 n.,My mom reads a story to me every night.,我媽媽每晚都會讀一個故事給我聽。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,B2,,,sweep,[swip],清掃 v.,He needs to sweep the floor now.,他現在需要掃地。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,B1,,,lively,[`laɪvlɪ],充滿活力的 adj.,The party was very lively and fun.,這個派對非常活潑有趣。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,,,,touching,[`tʌtʃɪŋ],感人的 adj.,It was a very touching movie.,那是一部非常感人的電影。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U1,,B1,,,fear,[fɪr],害怕 n.,She has a great fear of heights.,她非常懼高。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,,,,math,[mæθ],數學 n.,Math is my favorite subject at school.,數學是我在學校最喜歡的科目。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A1,,,test,[tɛst],考試；測驗 n.,We have a big English test tomorrow.,我們明天有一場重要的英文考試。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A2,,,guess,[ɡɛs],猜；猜測 v.,Can you guess what's in the box?,你能猜到盒子裡是什麼嗎？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A1,,,well,[wɛl],嗯；那麼 (發語詞) int.,"Well, let me think about your question.",嗯，讓我想想你的問題。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A2,,,get married,[ɡɛt `mærɪd],結婚 phr.,My sister will get married next year.,我姐姐明年要結婚了。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A1,,,why,[(h)waɪ],為什麼 adv.,Why were you late for school today?,你今天為什麼上學遲到？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A2,,,sell,[sɛl],賣 v.,They sell fresh bread at that store.,他們在那家店賣新鮮麵包。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A1,,,because,[bɪ`kɔz],因為 conj.,I was late because I missed the bus.,我遲到是因為我錯過了公車。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A1,,,poor,[pʊr],貧窮的；可憐的 adj.,The poor dog was lost and hungry.,那隻可憐的狗又迷路又餓。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A2,,,happen,[`hæpən],發生 v.,What will happen if we are late?,如果我們遲到會發生什麼事？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A2,,,hit,[hɪt],打 (過去式為 hit) v.,He accidentally hit the ball over the fence.,他不小心把球打過了籬笆。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A2,,,terrible,[`tɛrəbl],糟糕的 adj.,I had a terrible day at work.,我今天工作糟透了。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A2,,,ever,[`ɛvɚ],曾經 adv.,Have you ever been to another country?,你曾經去過其他國家嗎？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A1,,,finish,[`fɪnɪʃ],完成 v.,Please finish your dinner before you play.,請在玩之前吃完你的晚餐。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,,,,not...anymore,[nɑt `ɛnɪmɔr],不再 phr.,I don't live in that house anymore.,我不再住在那棟房子裡了。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,B1,,,curious,[`kjʊrɪəs],好奇的 adj.,The little cat is curious about everything.,這隻小貓對每件事都很好奇。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,B1,,,ending,[`ɛndɪŋ],結局 n.,The movie has a very happy ending.,這部電影有個非常快樂的結局。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A2,,,stand,[stænd],忍受 v.,I can't stand the noise from the street.,我無法忍受街上的噪音。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A1,,,shoe(s),[ʃu(z)],鞋子 n.,I need to buy a new pair of shoes.,我需要買一雙新鞋。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A1,,,buy,[baɪ],購買 v.,I want to buy a gift for my mom.,我想買個禮物給我媽媽。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A2,,,pair,[pɛr],一雙 n.,I found a pair of socks under the bed.,我在床底下找到了一雙襪子。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,B1,,,pick,[pɪk],摘採 v.,Let's go to the farm to pick strawberries.,我們去農場採草莓吧。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A1,,,chocolate,[`tʃɑkəlɪt],巧克力 n.,Do you want a piece of chocolate cake?,你想要一塊巧克力蛋糕嗎？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A2,,,break,[brek],折斷；破裂 v.,Be careful not to break the glass.,小心不要打破玻璃杯。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A1,,,arm,[ɑrm],手臂 n.,He hurt his left arm during the game.,他在比賽中傷了左臂。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A1,,,computer,[kəm`pjutɚ],電腦 n.,I use my computer for school work.,我用我的電腦做學校作業。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A1,,,choose,[tʃuz],選擇 v.,You must choose one of these two books.,你必須在這兩本書中選擇一本。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,,,,children,[`tʃɪldrən],小孩 n.,The park is full of happy children.,公園裡充滿了快樂的孩子們。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A1,,,age,[edʒ],年齡 n.,What is the average age of the students?,這些學生的平均年齡是多少？,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A2,,,without,[wɪ`ðaʊt],沒有 prep.,I can't see anything without my glasses.,沒有眼鏡我什麼也看不見。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A1,,,baby,[`bebɪ],嬰兒 n.,My little sister is a cute baby.,我的小妹是個可愛的嬰兒。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A2,,,become,[bɪ`kʌm],成為；變成 v.,He wants to become a doctor in the future.,他未來想成為一名醫生。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A2,,,cry,[kraɪ],哭泣 v.,The sad movie made me cry.,這部悲傷的電影讓我哭了。,,,,,,,,,,,,,,,,,,,,,,,
國中,南一-B3-U2,,A2,,,nobody,"[`no,bɑdɪ]",沒有人 pron.,Nobody knows the answer to the question.,沒有人知道這個問題的答案。,,,,,,,,,,,,,,,,,,,,,,,
